Date,Ticker,Oracle_Score,Decision,Sector,Value_35,Quality_30,Momentum_15,Impact_15,Sentiment_5,F_Score,DCF_Value,DCF_Upside,Graham_Value,Graham_Upside,Pledge_Pct,Holding_Change,Promoter_Adj,Price,SMA_50,SMA_200,RSI,MACD_Hist,BB_Width,Mom_1M,Alpha_6M,Vol_Ratio,DOL,DFL,Arb_Spread,Arb_Action,NSE_Price,BSE_Price,Deriv_Action,Strike,Option_Price,Delta,Leverage,ROI_Speed,Implied_Vol,Sentiment,Sent_Label,News_Count,Macro_Mult,Pre_Macro
2026-02-20,ICICIPRULI.NS,49.0,HOLD / NEUTRAL,Financials,0.0,12.0,13.2,15.0,4.4,4.0,146.28,-77.5,140.72,-78.4,0.0,0.0,0,651.3,654.69,629.0,57.4,0.72,0.049,-0.3,1.4,1.27,1.0,1.0,0.023,None,651.3,651.15,BUY CALL,664.0,2.51,0.2504,259.5,64.98,18.9,0.439,Strongly Bullish,8,1.1,44.6
2026-02-20,LUPIN.NS,48.8,HOLD / NEUTRAL,Healthcare,0.0,12.0,15.0,15.0,2.4,4.0,,,,,0.0,0.0,0,2219.4,2157.05,2016.75,67.1,1.65,0.068,2.6,11.0,0.64,2.55,0.81,0.014,None,2219.4,2219.7,BUY CALL,2264.0,6.26,0.2156,354.5,76.43,16.7,0.236,Slightly Bullish,10,1.1,44.4
2026-02-20,GRSE.NS,48.7,HOLD / NEUTRAL,Others,0.0,18.0,8.7,15.0,2.5,6.0,930.54,-62.4,521.25,-79.0,0.0,0.0,0,2477.3,2430.34,2607.95,41.1,-3.1,0.163,7.9,-5.4,0.81,1.01,1.06,0.04,None,2477.3,2476.3,BUY CALL,2527.0,38.76,0.3887,63.9,24.84,42.7,0.254,Strongly Bullish,3,1.1,44.3
2026-02-20,LICI.NS,48.7,HOLD / NEUTRAL,Financials,0.0,15.0,11.8,15.0,2.5,5.0,,,,,0.0,0.0,0,873.3,846.37,884.24,68.1,1.57,0.151,6.6,-4.6,0.31,1.0,1.0,0.029,None,873.3,873.05,BUY CALL,891.0,4.93,0.2861,177.1,50.67,23.2,0.251,Strongly Bullish,10,1.1,44.3
2026-02-20,SRF.NS,48.6,HOLD / NEUTRAL,Chemicals,0.0,18.0,6.2,15.0,5.0,6.0,,,,,0.0,0.0,0,2689.1,2939.75,2969.74,40.1,-18.68,0.138,-1.5,-9.6,1.18,4.2,2.1,0.043,None,2689.1,2687.95,BUY CALL,2743.0,22.6,0.3285,119.0,39.09,28.7,0.628,Strongly Bullish,4,1.1,44.2
2026-02-20,VBL.NS,48.6,HOLD / NEUTRAL,Consumer,0.0,15.0,9.2,15.0,5.0,5.0,,,,,0.0,0.0,0,453.85,475.73,475.11,42.5,1.01,0.091,-6.8,-14.3,0.4,1.0,1.0,0.011,None,453.85,453.9,BUY CALL,463.0,2.64,0.2899,171.9,49.83,23.5,0.538,Strongly Bullish,6,1.1,44.2
2026-02-20,NATCOPHARM.NS,48.4,HOLD / NEUTRAL,Healthcare,0.0,9.0,15.0,15.0,5.0,3.0,,,,,0.0,0.0,0,891.7,874.19,875.46,68.4,8.75,0.129,7.0,-0.5,0.24,1.0,1.0,0.101,None,891.7,890.8,BUY CALL,910.0,13.15,0.3813,67.8,25.85,41.3,0.515,Strongly Bullish,4,1.1,44.0
2026-02-20,SHREECEM.NS,48.3,HOLD / NEUTRAL,Construction,0.0,21.0,6.2,15.0,1.8,7.0,,,,,0.0,0.0,0,26510.0,26784.8,28765.03,46.1,-65.42,0.062,-3.4,-15.2,0.53,5.08,0.83,0.061,None,26510.0,26526.3,BUY CALL,27040.0,72.19,0.2127,367.2,78.1,16.4,0.177,Slightly Bullish,4,1.1,43.9
2026-02-20,CUMMINSIND.NS,48.3,HOLD / NEUTRAL,Others,0.0,12.0,12.3,15.0,4.6,4.0,,,,,0.0,0.0,0,4733.9,4283.78,3871.59,83.4,52.96,0.24,16.9,20.3,1.27,0.91,0.91,0.083,None,4733.9,4737.85,BUY CALL,4829.0,32.75,0.3082,144.5,44.53,25.8,0.46,Strongly Bullish,4,1.1,43.9
2026-02-20,HEG.NS,47.8,HOLD / NEUTRAL,Others,0.0,9.0,14.5,15.0,5.0,3.0,305.82,-45.0,327.93,-41.1,0.0,0.0,0,556.45,558.32,523.99,59.9,2.22,0.104,1.6,10.0,0.68,1.0,1.0,0.153,None,556.45,557.3,BUY CALL,568.0,8.15,0.3796,68.3,25.93,41.3,0.615,Strongly Bullish,2,1.1,43.5
2026-02-20,UNIONBANK.NS,47.7,HOLD / NEUTRAL,Financials,0.0,9.0,14.4,15.0,5.0,3.0,,,,,0.0,0.0,0,193.98,168.83,147.3,82.0,0.89,0.139,11.0,40.0,0.88,1.0,1.0,0.01,None,193.98,194.0,BUY CALL,198.0,1.73,0.3313,112.1,37.14,30.2,0.526,Strongly Bullish,4,1.1,43.4
2026-02-20,INDIANB.NS,47.7,HOLD / NEUTRAL,Financials,0.0,9.0,14.4,15.0,5.0,3.0,,,,,0.0,0.0,0,946.7,849.82,738.27,76.0,4.19,0.119,5.6,39.0,0.96,1.0,1.0,0.116,None,946.7,947.8,BUY CALL,966.0,11.8,0.3661,80.2,29.36,36.9,0.658,Strongly Bullish,5,1.1,43.4
2026-02-20,JYOTICNC.NS,47.5,HOLD / NEUTRAL,Others,5.0,9.0,9.2,15.0,5.0,3.0,241.09,-71.2,1401.15,67.4,0.0,0.0,0,837.25,897.75,986.64,62.5,6.13,0.117,0.6,-15.0,0.4,1.0,1.0,0.0,None,837.25,837.25,BUY CALL,854.0,12.25,0.3828,68.3,26.15,40.8,0.71,Strongly Bullish,2,1.1,43.2
2026-02-20,TORNTPHARM.NS,47.4,HOLD / NEUTRAL,Healthcare,0.0,12.0,14.4,15.0,1.7,4.0,,,,,0.0,0.0,0,4241.7,3936.02,3593.4,74.2,22.13,0.12,6.2,15.0,0.87,1.0,1.0,0.092,None,4241.7,4237.8,BUY CALL,4327.0,15.91,0.2443,266.6,65.13,19.0,0.17,Slightly Bullish,8,1.1,43.1
2026-02-20,ACMESOLAR.NS,47.0,HOLD / NEUTRAL,Energy,0.0,15.0,11.8,15.0,1.0,5.0,123.31,-46.8,119.46,-48.4,0.0,0.0,0,231.61,226.01,255.89,60.8,1.18,0.167,12.1,-21.4,0.54,1.4,0.86,0.0,None,,,BUY CALL,236.0,2.81,0.3703,82.4,30.51,35.3,0.096,Slightly Bullish,6,1.1,42.7
2026-02-20,AUROPHARMA.NS,47.0,HOLD / NEUTRAL,Healthcare,0.0,12.0,13.2,15.0,2.5,4.0,928.85,-19.8,903.22,-22.1,0.0,0.0,0,1158.8,1182.0,1142.71,48.2,0.04,0.101,1.2,8.7,0.46,0.74,0.92,0.082,None,1158.8,1159.75,BUY CALL,1182.0,9.81,0.3294,118.1,38.9,28.8,0.253,Strongly Bullish,10,1.1,42.7
2026-02-20,GESHIP.NS,46.9,HOLD / NEUTRAL,Others,0.0,12.0,10.7,15.0,5.0,4.0,,,,,0.0,0.0,0,1287.2,1161.57,1032.02,66.4,-3.53,0.24,16.4,31.0,0.82,1.0,1.0,0.12,None,1287.2,1285.65,BUY CALL,1313.0,8.22,0.3002,156.6,47.01,24.6,0.565,Strongly Bullish,3,1.1,42.7
2026-02-20,WAAREEENER.NS,46.9,HOLD / NEUTRAL,Others,0.0,18.0,6.6,15.0,3.0,6.0,,,,,0.0,0.0,0,2897.6,2862.24,3083.55,56.3,-19.25,0.247,9.7,-12.1,0.65,1.24,0.89,0.102,None,2897.6,2894.65,BUY CALL,2956.0,44.06,0.3857,65.8,25.38,42.0,0.297,Strongly Bullish,8,1.1,42.6
2026-02-20,GODIGIT.NS,46.7,HOLD / NEUTRAL,Financials,0.0,12.0,10.5,15.0,5.0,4.0,,,,,0.0,0.0,0,332.55,333.6,344.48,62.6,2.41,0.087,2.5,-10.5,0.1,1.0,1.0,0.105,None,332.55,332.2,BUY CALL,339.0,1.34,0.2558,248.2,63.49,19.2,0.623,Strongly Bullish,2,1.1,42.5
2026-02-20,IIFL.NS,46.7,HOLD / NEUTRAL,Financials,0.0,15.0,9.9,15.0,2.5,5.0,466.31,-6.3,452.63,-9.0,0.0,0.0,0,497.6,569.62,500.22,51.2,0.24,0.102,-7.0,7.0,1.04,1.0,1.0,0.181,None,497.6,496.7,BUY CALL,508.0,7.48,0.3814,66.5,25.36,42.1,0.252,Strongly Bullish,6,1.1,42.5
2026-02-20,BIOCON.NS,46.4,HOLD / NEUTRAL,Healthcare,0.0,9.0,15.0,15.0,3.1,3.0,57.73,-85.0,151.4,-60.6,0.0,0.0,0,383.95,380.28,368.73,68.9,2.04,0.065,2.9,5.2,1.17,1.0,1.0,0.0,None,383.95,383.95,BUY CALL,392.0,1.75,0.2602,219.4,57.09,21.3,0.315,Strongly Bullish,10,1.1,42.1
2026-02-20,IRFC.NS,46.4,HOLD / NEUTRAL,Financials,0.0,18.0,4.2,15.0,5.0,6.0,,,,,0.0,0.0,0,111.88,118.33,125.41,37.5,-0.18,0.091,-4.4,-12.1,0.8,-1.04,2.09,0.018,None,111.88,111.9,BUY CALL,114.0,1.29,0.3651,86.7,31.65,34.1,0.575,Strongly Bullish,2,1.1,42.2
2026-02-20,AARTIIND.NS,46.4,HOLD / NEUTRAL,Chemicals,0.0,12.0,10.2,15.0,5.0,4.0,161.23,-64.2,191.65,-57.5,0.0,0.0,0,450.65,390.15,407.69,72.8,0.17,0.43,30.1,15.9,0.25,2.72,1.63,0.1,None,450.65,451.1,BUY CALL,460.0,6.88,0.3835,65.5,25.12,42.5,0.71,Strongly Bullish,2,1.1,42.2
2026-02-20,POWERINDIA.NS,46.4,HOLD / NEUTRAL,Others,0.0,12.0,10.2,15.0,5.0,4.0,2920.09,-87.8,2094.71,-91.2,0.0,0.0,0,23871.0,19216.32,19149.31,79.2,268.92,0.467,41.7,16.7,1.16,5.43,1.13,0.009,None,23871.0,23873.1,BUY CALL,24348.0,473.17,0.4097,50.4,20.65,50.5,0.553,Strongly Bullish,3,1.1,42.2
2026-02-20,SAGILITY.NS,46.4,HOLD / NEUTRAL,Technology,0.0,18.0,4.2,15.0,5.0,6.0,,,,,0.0,0.0,0,44.83,50.38,46.32,32.1,-0.38,0.178,-14.5,-3.5,1.06,1.39,1.37,0.045,None,44.83,44.81,BUY CALL,46.0,0.28,0.2701,160.1,43.24,27.9,0.677,Strongly Bullish,3,1.1,42.2
2026-02-20,TATACOMM.NS,46.2,HOLD / NEUTRAL,Telecom,0.0,12.0,12.0,15.0,3.1,4.0,,,,,0.0,0.0,0,1686.7,1705.41,1716.04,66.5,15.05,0.15,9.0,4.1,1.77,0.25,5.51,0.198,None,1686.7,1690.05,BUY CALL,1720.0,13.26,0.3233,127.2,41.12,27.5,0.306,Strongly Bullish,10,1.1,42.0
2026-02-20,SCHAEFFLER.NS,46.2,HOLD / NEUTRAL,Auto,0.0,12.0,11.8,15.0,3.3,4.0,,,,,0.0,0.0,0,3888.9,3791.06,3968.72,62.5,9.88,0.123,9.1,-5.2,1.06,1.44,0.98,0.039,None,3888.9,3890.4,BUY CALL,3967.0,26.67,0.3074,145.8,44.82,25.6,0.327,Strongly Bullish,5,1.1,42.0
2026-02-20,JBCHEPHARM.NS,46.0,HOLD / NEUTRAL,Healthcare,0.0,9.0,14.4,15.0,3.4,3.0,,,,,0.0,0.0,0,2000.3,1859.76,1735.02,73.3,11.88,0.124,5.9,14.5,0.93,1.0,1.0,0.047,None,2000.3,2001.25,BUY CALL,2040.0,8.71,0.2611,229.7,59.97,20.2,0.345,Strongly Bullish,2,1.1,41.8
2026-02-20,CHALET.NS,45.9,HOLD / NEUTRAL,Consumer,0.0,12.0,10.5,15.0,4.3,4.0,,,,,0.0,0.0,0,863.85,867.81,913.15,52.3,0.81,0.098,2.8,-17.6,0.7,1.09,4.83,0.052,None,863.85,863.4,BUY CALL,881.0,6.17,0.3128,140.0,43.79,26.1,0.426,Strongly Bullish,4,1.1,41.7
2026-02-20,DIVISLAB.NS,45.8,HOLD / NEUTRAL,Healthcare,0.0,12.0,12.5,15.0,2.1,4.0,,,,,0.0,0.0,0,6291.0,6288.38,6375.04,62.4,29.81,0.073,3.6,2.3,0.8,1.22,0.89,0.015,None,6291.0,6291.95,BUY CALL,6417.0,36.29,0.2896,173.4,50.22,23.3,0.214,Slightly Bullish,8,1.1,41.7
2026-02-20,VTL.NS,45.6,HOLD / NEUTRAL,Textiles,0.0,12.0,13.7,15.0,0.8,4.0,,,,,0.0,0.0,0,536.45,450.08,447.69,69.3,4.63,0.347,28.9,26.7,0.82,-41.37,0.84,0.037,None,536.45,536.65,BUY CALL,547.0,7.8,0.3837,68.8,26.4,40.4,0.077,Slightly Bullish,1,1.1,41.4
2026-02-20,YESBANK.NS,45.6,HOLD / NEUTRAL,Financials,0.0,12.0,9.9,15.0,4.5,4.0,,,,,0.0,0.0,0,21.04,21.77,21.18,46.8,0.0,0.041,-2.7,6.2,0.57,1.0,1.0,0.0,None,21.04,21.04,BUY CALL,21.0,0.31,0.5461,67.9,37.08,23.9,0.453,Strongly Bullish,10,1.1,41.5
2026-02-20,BHARTIARTL.NS,45.5,HOLD / NEUTRAL,Telecom,0.0,10.0,13.2,15.0,3.2,3.0,825.01,-58.3,482.58,-75.6,0.0,0.2,1,1977.4,2042.48,1970.92,52.3,0.83,0.051,-1.2,0.4,0.76,0.19,-6.96,0.015,None,1977.4,1977.7,BUY CALL,2017.0,3.88,0.1816,509.6,92.54,14.5,0.316,Strongly Bullish,10,1.1,41.3
2026-02-20,CGCL.NS,45.4,HOLD / NEUTRAL,Financials,0.0,12.0,10.5,15.0,3.8,4.0,,,,,0.0,0.0,0,173.02,177.89,181.01,55.6,0.29,0.083,2.6,-9.9,0.57,1.59,1.5,0.017,None,173.02,173.05,BUY CALL,176.0,1.27,0.33,136.2,44.95,24.8,0.383,Strongly Bullish,3,1.1,41.3
2026-02-20,AKUMS.NS,45.4,HOLD / NEUTRAL,Healthcare,0.0,12.0,11.8,15.0,2.5,4.0,321.54,-32.8,310.84,-35.0,0.0,0.0,0,478.35,445.57,485.18,68.3,3.11,0.183,13.8,-2.3,0.46,1.0,1.0,0.084,None,478.35,478.75,BUY CALL,488.0,3.16,0.3029,151.4,45.86,25.2,0.255,Strongly Bullish,2,1.1,41.3
2026-02-20,KEI.NS,45.4,HOLD / NEUTRAL,Others,0.0,9.0,12.3,15.0,5.0,3.0,1392.84,-70.7,1148.13,-75.9,0.0,0.0,0,4756.0,4323.86,4008.74,83.3,30.18,0.281,23.7,18.4,1.37,1.75,1.0,0.013,None,4756.0,4756.6,BUY CALL,4851.0,48.12,0.3476,98.8,34.34,32.1,0.71,Strongly Bullish,1,1.1,41.3
2026-02-20,JSWSTEEL.NS,45.4,HOLD / NEUTRAL,Materials,0.0,12.0,12.8,15.0,1.5,5.0,,,,,12.4,-0.5,-3,1235.8,1177.43,1103.59,63.5,-2.99,0.064,4.3,13.2,0.55,2.63,3.45,0.044,None,1235.8,1236.35,BUY CALL,1261.0,8.1,0.3011,152.6,45.95,25.2,0.153,Slightly Bullish,10,1.1,41.3
2026-02-20,ASTRAL.NS,45.4,HOLD / NEUTRAL,Others,0.0,9.0,12.3,15.0,5.0,3.0,289.62,-82.3,243.89,-85.1,0.0,0.0,0,1636.6,1469.41,1452.25,79.5,11.52,0.217,15.8,13.2,1.08,0.49,1.27,0.034,None,1636.6,1636.05,BUY CALL,1669.0,13.23,0.3259,123.7,40.31,28.0,0.71,Strongly Bullish,2,1.1,41.3
2026-02-20,ICICIGI.NS,45.3,HOLD / NEUTRAL,Financials,0.0,9.0,13.6,15.0,3.6,3.0,849.33,-56.1,651.97,-66.3,0.0,0.0,0,1936.1,1907.59,1924.45,74.0,10.43,0.11,6.1,-3.3,0.61,1.0,1.0,0.078,None,1936.1,1934.6,BUY CALL,1975.0,4.17,0.1898,464.3,88.12,15.0,0.358,Strongly Bullish,6,1.1,41.2
2026-02-20,LT.NS,45.3,HOLD / NEUTRAL,Construction,0.0,10.0,15.0,15.0,1.2,3.0,,,,,0.0,0.1,1,4380.6,4039.97,3785.69,86.9,32.48,0.179,15.5,19.2,1.19,1.61,0.3,0.008,None,4380.6,4380.25,BUY CALL,4468.0,15.34,0.2381,285.6,68.0,18.3,0.122,Slightly Bullish,10,1.1,41.2
2026-02-20,INDIAMART.NS,45.3,HOLD / NEUTRAL,Consumer,0.0,15.0,6.2,15.0,5.0,5.0,,,,,0.0,0.0,0,2185.7,2208.85,2399.01,45.8,-6.28,0.064,-1.2,-19.9,0.51,0.56,0.71,0.062,None,2185.7,2184.35,BUY CALL,2229.0,18.73,0.3317,116.7,38.71,28.9,0.71,Strongly Bullish,1,1.1,41.2
2026-02-20,TBOTEK.NS,45.3,HOLD / NEUTRAL,Consumer,0.0,15.0,6.2,15.0,5.0,5.0,,,,,0.0,0.0,0,1358.4,1543.46,1477.87,46.2,-7.34,0.165,-6.9,-8.8,0.5,0.34,0.51,0.015,None,1358.4,1358.2,BUY CALL,1386.0,13.76,0.3461,98.7,34.16,32.3,0.71,Strongly Bullish,3,1.1,41.2
2026-02-20,ONGC.NS,45.3,HOLD / NEUTRAL,Energy,0.0,9.0,14.4,15.0,2.8,3.0,,,,,0.0,0.0,0,278.65,244.38,234.91,77.7,0.7,0.15,16.9,21.2,1.39,1.0,1.0,0.018,None,278.65,278.7,BUY CALL,284.0,2.59,0.343,107.6,36.91,30.0,0.275,Strongly Bullish,10,1.1,41.1
2026-02-20,ESCORTS.NS,45.3,HOLD / NEUTRAL,Others,0.0,15.0,6.2,15.0,5.0,5.0,,,,,0.0,0.0,0,3417.8,3638.71,3530.2,45.8,-16.28,0.154,-3.3,-6.0,0.46,1.87,0.08,0.222,None,3417.8,3425.4,BUY CALL,3486.0,28.17,0.327,121.3,39.67,28.4,0.61,Strongly Bullish,5,1.1,41.2
2026-02-20,MOTHERSON.NS,45.1,HOLD / NEUTRAL,Auto,0.0,9.0,12.3,15.0,4.7,3.0,,,,,0.0,0.0,0,129.42,119.82,107.12,71.1,0.71,0.286,16.2,30.1,0.51,1.0,1.0,0.054,None,129.42,129.35,BUY CALL,132.0,1.19,0.3384,108.8,36.82,30.3,0.473,Strongly Bullish,5,1.1,41.0
2026-02-20,NLCINDIA.NS,45.1,HOLD / NEUTRAL,Energy,0.0,9.0,15.0,15.0,2.0,3.0,,,,,0.0,0.0,0,264.95,252.74,243.62,64.9,0.47,0.102,6.4,12.0,1.14,-0.37,6.69,0.038,None,264.95,264.85,BUY CALL,270.0,2.93,0.361,90.4,32.63,33.3,0.197,Slightly Bullish,5,1.1,41.0
2026-02-20,BALKRISIND.NS,45.0,HOLD / NEUTRAL,Auto,0.0,12.0,10.7,15.0,3.2,4.0,1050.16,-57.9,908.32,-63.6,0.0,0.0,0,2494.8,2436.74,2438.58,64.4,-18.24,0.215,3.0,1.6,0.22,-6.87,0.98,0.0,None,,,BUY CALL,2545.0,25.92,0.3495,96.2,33.62,32.7,0.323,Strongly Bullish,3,1.1,40.9
2026-02-20,COLPAL.NS,45.0,HOLD / NEUTRAL,Consumer,0.0,12.0,10.5,15.0,3.4,4.0,,,,,0.0,0.0,0,2197.9,2121.93,2257.29,61.0,4.7,0.053,0.8,-7.6,1.01,3.32,1.05,0.118,None,2197.9,2195.3,BUY CALL,2242.0,8.73,0.2505,251.8,63.08,19.4,0.34,Strongly Bullish,3,1.1,40.9
2026-02-20,PREMIERENE.NS,44.9,HOLD / NEUTRAL,Others,0.0,12.0,10.5,15.0,3.4,4.0,,,,,0.0,0.0,0,768.75,793.49,971.86,58.1,2.2,0.193,3.9,-26.9,0.76,2.81,1.21,0.0,None,768.75,768.75,BUY CALL,784.0,10.94,0.381,70.3,26.78,39.9,0.337,Strongly Bullish,5,1.1,40.8
2026-02-20,LICHSGFIN.NS,44.9,HOLD / NEUTRAL,Financials,0.0,12.0,9.2,15.0,4.7,4.0,,,,,0.0,0.0,0,524.55,525.62,564.54,69.9,1.51,0.06,1.4,-9.7,1.05,1.0,1.0,0.048,None,524.55,524.8,BUY CALL,535.0,2.87,0.2847,182.8,52.04,22.7,0.468,Strongly Bullish,5,1.1,40.9
2026-02-20,BHEL.NS,44.9,HOLD / NEUTRAL,Others,0.0,12.0,11.5,15.0,2.4,4.0,36.18,-85.9,60.7,-76.4,0.0,0.0,0,257.3,270.94,253.75,49.3,-0.36,0.127,2.3,15.7,0.59,7.52,3.1,0.058,None,257.3,257.15,BUY CALL,262.0,3.48,0.3835,73.9,28.34,37.5,0.238,Slightly Bullish,6,1.1,40.8
2026-02-20,FINPIPE.NS,44.8,HOLD / NEUTRAL,Others,0.0,9.0,11.8,15.0,5.0,3.0,125.7,-33.8,132.16,-30.4,0.0,0.0,0,189.89,175.47,193.41,68.5,1.1,0.167,8.4,-7.0,1.26,1.0,1.0,0.153,None,189.89,189.6,BUY CALL,194.0,1.0,0.2721,189.9,51.67,23.2,0.546,Strongly Bullish,2,1.1,40.8
2026-02-20,HOMEFIRST.NS,44.8,HOLD / NEUTRAL,Financials,0.0,12.0,8.7,15.0,5.0,4.0,736.63,-36.5,654.73,-43.6,0.0,0.0,0,1160.0,1132.08,1219.02,58.2,-3.21,0.1,10.6,-11.4,0.1,1.59,1.08,0.224,None,1160.0,1157.4,BUY CALL,1183.0,16.4,0.3804,70.7,26.89,39.7,0.612,Strongly Bullish,1,1.1,40.7
2026-02-20,VEDL.NS,44.8,HOLD / NEUTRAL,Materials,0.0,12.0,11.5,15.0,2.3,4.0,,,,,0.0,0.0,0,682.45,642.93,501.09,56.3,-4.75,0.15,0.6,56.3,0.39,-0.07,8.95,0.015,None,682.45,682.35,BUY CALL,696.0,9.14,0.3753,74.7,28.03,38.3,0.231,Slightly Bullish,10,1.1,40.8
2026-02-20,FORTIS.NS,44.7,HOLD / NEUTRAL,Healthcare,0.0,9.0,13.6,15.0,3.0,3.0,196.7,-78.6,188.75,-79.5,0.0,0.0,0,921.0,887.41,882.77,76.4,5.47,0.151,9.5,-4.9,0.86,1.0,1.0,0.092,None,921.0,920.15,BUY CALL,939.0,6.06,0.3059,152.0,46.5,24.7,0.299,Strongly Bullish,10,1.1,40.6
2026-02-20,RRKABEL.NS,44.6,HOLD / NEUTRAL,Others,0.0,9.0,13.2,15.0,3.4,3.0,,,,,0.0,0.0,0,1442.8,1445.94,1346.42,65.4,2.58,0.133,1.3,16.8,0.64,2.34,1.04,0.003,None,1442.8,1442.85,BUY CALL,1472.0,12.22,0.3284,118.1,38.78,29.0,0.335,Strongly Bullish,6,1.1,40.5
2026-02-20,ABB.NS,44.6,HOLD / NEUTRAL,Others,0.0,9.0,13.0,15.0,3.5,3.0,1287.76,-78.5,833.58,-86.1,0.0,0.0,0,5987.0,5301.63,5400.06,73.0,8.65,0.267,25.9,14.4,7.32,-0.68,0.81,0.028,None,5987.0,5985.35,BUY CALL,6107.0,62.34,0.3501,96.0,33.61,32.7,0.35,Strongly Bullish,6,1.1,40.5
2026-02-20,ENGINERSIN.NS,44.5,HOLD / NEUTRAL,Construction,0.0,12.0,10.2,15.0,3.3,4.0,,,,,0.0,0.0,0,214.9,192.2,203.43,74.1,5.05,0.431,21.9,9.7,0.26,1.0,1.0,0.07,None,214.9,215.05,BUY CALL,219.0,4.06,0.4093,52.9,21.65,48.1,0.33,Strongly Bullish,6,1.1,40.5
2026-02-20,OBEROIRLTY.NS,44.4,HOLD / NEUTRAL,Construction,0.0,12.0,10.5,15.0,2.9,4.0,,,,,0.0,0.0,0,1523.2,1601.95,1682.26,59.3,2.61,0.098,3.0,-10.1,0.98,0.75,1.11,0.007,None,1523.2,1523.3,BUY CALL,1554.0,11.68,0.3183,130.4,41.51,27.4,0.287,Strongly Bullish,3,1.1,40.3
2026-02-20,MFSL.NS,44.3,HOLD / NEUTRAL,Financials,0.0,9.0,13.0,15.0,3.2,3.0,63.5,-96.6,,,0.0,0.0,0,1849.3,1694.37,1600.13,83.4,14.24,0.227,13.6,9.4,1.53,1.0,1.0,0.019,None,1849.3,1848.95,BUY CALL,1886.0,9.56,0.2791,193.4,53.98,22.0,0.32,Strongly Bullish,5,1.1,40.2
2026-02-20,BLUEDART.NS,44.3,HOLD / NEUTRAL,Others,0.0,12.0,8.7,15.0,4.5,4.0,1654.13,-70.7,1287.32,-77.2,0.0,0.0,0,5648.0,5532.38,5971.45,59.3,-12.16,0.131,6.0,-5.6,0.3,-0.12,-5.56,0.117,None,5648.0,5641.4,BUY CALL,5761.0,22.95,0.2531,246.1,62.29,19.6,0.453,Strongly Bullish,4,1.1,40.3
2026-02-20,AIAENG.NS,44.1,HOLD / NEUTRAL,Others,0.0,9.0,13.5,15.0,2.5,3.0,1926.62,-51.2,1486.18,-62.4,0.0,0.0,0,3949.0,3919.23,3465.29,46.6,-6.53,0.094,5.1,26.1,2.13,1.0,1.0,0.071,None,3949.0,3946.2,BUY CALL,4028.0,39.35,0.3459,100.4,34.73,31.8,0.255,Strongly Bullish,2,1.1,40.1
2026-02-20,CARBORUNIV.NS,44.1,HOLD / NEUTRAL,Others,0.0,9.0,11.1,15.0,5.0,3.0,,,,,0.0,0.0,0,843.55,827.46,906.49,71.2,5.43,0.126,3.7,-16.7,2.53,2.36,-0.02,0.018,None,843.55,843.7,BUY CALL,860.0,9.2,0.3573,91.7,32.76,33.3,0.61,Strongly Bullish,2,1.1,40.1
2026-02-20,JIOFIN.NS,44.1,HOLD / NEUTRAL,Financials,0.0,15.0,9.2,15.0,0.9,5.0,39.08,-84.9,110.18,-57.4,0.0,0.0,0,258.6,279.26,299.29,66.0,0.59,0.11,-1.5,-23.3,0.83,0.35,-0.07,0.0,None,258.6,258.6,BUY CALL,264.0,1.98,0.3145,130.6,41.07,27.7,0.094,Slightly Bullish,10,1.1,40.1
2026-02-20,SUPREMEIND.NS,44.1,HOLD / NEUTRAL,Others,0.0,9.0,11.1,15.0,5.0,3.0,,,,,0.0,0.0,0,3918.3,3534.24,3964.61,71.4,16.85,0.173,12.3,-16.2,1.63,-2.39,1.23,0.109,None,3918.3,3914.05,BUY CALL,3997.0,27.38,0.3093,143.1,44.26,25.9,0.735,Strongly Bullish,1,1.1,40.1
2026-02-20,JINDALSAW.NS,44.0,HOLD / NEUTRAL,Others,5.0,9.0,7.5,15.0,3.5,3.0,,,274.2,51.3,0.0,0.0,0,181.28,174.37,197.05,53.9,-1.54,0.137,-3.6,-13.7,0.72,3.53,1.13,0.072,None,181.28,181.15,BUY CALL,185.0,3.14,0.3958,57.7,22.84,46.2,0.355,Strongly Bullish,2,1.1,40.0
2026-02-20,CENTRALBK.NS,43.9,HOLD / NEUTRAL,Financials,0.0,9.0,15.0,15.0,0.9,3.0,,,,,0.0,0.0,0,38.31,37.17,37.17,67.0,0.13,0.075,3.5,4.4,0.83,1.0,1.0,0.026,None,38.31,38.3,BUY CALL,39.0,0.21,0.2951,182.4,53.83,21.5,0.088,Slightly Bullish,5,1.1,39.9
2026-02-20,TATASTEEL.NS,43.9,HOLD / NEUTRAL,Materials,0.0,9.0,14.4,15.0,1.5,3.0,,,,,3.1,0.0,0,208.36,187.08,169.78,72.2,0.03,0.141,10.2,26.9,0.74,1.0,1.0,0.053,None,208.36,208.25,BUY CALL,213.0,1.56,0.3057,133.6,40.84,28.3,0.154,Slightly Bullish,10,1.1,39.9
2026-02-20,TORNTPOWER.NS,43.8,HOLD / NEUTRAL,Energy,0.0,9.0,13.0,15.0,2.8,3.0,,,,,0.0,0.0,0,1528.6,1347.56,1328.61,77.0,10.79,0.217,16.9,17.5,1.63,1.0,1.0,0.02,None,1528.6,1528.9,BUY CALL,1559.0,14.11,0.3388,108.3,36.69,30.3,0.275,Strongly Bullish,8,1.1,39.8
